video_id,comment_id,parent_id,author,text,like_count,published_at,updated_at,reply_count
3UTMXKg47BM,Ugz1Qai7dT_hgb7ixsd4AaABAg,,@advhe77,setuju...tetep harus fundamental di pahami bgt....utk dpat menguasai struktur coding yg dibangun,0,2025-10-15T16:12:10Z,2025-10-15T16:12:10Z,0.0
3UTMXKg47BM,UgwruW46r-49t4j0KlJ4AaABAg,,@p.eriksonsaragi7129,"Tip buat pemula tentang AI: ""Memanfaatkan"", jangan ""Mengandalkan"".",0,2025-10-15T16:03:25Z,2025-10-15T16:03:25Z,0.0
3UTMXKg47BM,UgygxvH88Il9v1dJNsZ4AaABAg,,@rahmatkurniawan7644,lah ada gorengan ternyata,0,2025-10-15T15:47:06Z,2025-10-15T15:47:06Z,0.0
3UTMXKg47BM,Ugz4P2M5SY1j2QRCq0J4AaABAg,,@lockpad1,analogi bleach paling masook pak,0,2025-10-15T15:11:49Z,2025-10-15T15:11:49Z,0.0
3UTMXKg47BM,UgyGGj5NtzlAtZLP2Wh4AaABAg,,@iqbaltaufiq17,jadi keinget mahasiswa indo di mock interview coding jesus,0,2025-10-15T14:57:33Z,2025-10-15T14:57:33Z,0.0
3UTMXKg47BM,UgxcjzYa0ai5Phy3V2F4AaABAg,,@boysandra266,"Saya pakai hanya sebatas use case dan menjelaskan kode2 yang belum saya paham, tidak pernah bikin program sampai jadi. Sebagai programmer pemula, saya lebih senang ngetik kode sekaligus melatih muscle memory",0,2025-10-15T14:53:56Z,2025-10-15T14:56:59Z,0.0
3UTMXKg47BM,Ugym5fu4LsMMSQKoJ2Z4AaABAg,,@YusufKhoiri,"saya praktisi VIBE CODING, cuma modal chat gpt.

Dulu belajar dasar lewat video pak Dika 🙏.

Web dan semua fitur yang saya buat berjalan dengan baik dan optimal. Tidak ada kendala. Maintenance juga oke.

Chat gpt pandu saya bahkan dari awal setup hosting, pemilihan panel hingga struktur folder

Setiap baris kode yang butuh komentar ditulis dengan baik untuk mempermudah.

kalau dibuat manual tanpa ai mungkin butuh waktu berbulan2.

Tapi dengan chat GPT, 1 Minggu kelar.  Bahkan dengan alur logika yang jauh lebih sederhana dibandingkan harus buat manual

Semua sesuai kebutuhan saja. Kalau proyekmu sederhana, one man show dan tidak bernilai ekonomis.VIBE CODING pilihan yang tepat.",0,2025-10-15T13:58:49Z,2025-10-15T13:58:49Z,0.0
3UTMXKg47BM,Ugw6H308e-f9hMuV36x4AaABAg,,@tes-sm9oq,Coding itu sudah mati. Sudahlah 😊,0,2025-10-15T13:16:26Z,2025-10-15T13:16:26Z,1.0
3UTMXKg47BM,Ugw6H308e-f9hMuV36x4AaABAg.AOIh_UtYJ_CAOmYVu62Dbp,Ugw6H308e-f9hMuV36x4AaABAg,@sandhikagalihWPU,😊,0,2025-10-27T12:44:53Z,2025-10-27T12:44:53Z,
3UTMXKg47BM,Ugw8-unVXmYMbaTxZgd4AaABAg,,@RdPermanadikusumah,"Saya EM 12 tahun experiences, saya cinta vibe coding hahaha",0,2025-10-15T12:49:54Z,2025-10-15T12:49:54Z,0.0
3UTMXKg47BM,Ugxx2IgG7ZWoPjd9NNJ4AaABAg,,@identic-7,Hanya untuk pemula kan Pak Dhika 😊,0,2025-10-15T12:40:25Z,2025-10-15T12:41:44Z,0.0
3UTMXKg47BM,UgwJwwhxSmuBU3Q8dT54AaABAg,,@gmathproindonesia2520,"Gue pengalaman ngoding 30 tahun, dengan adanya AI, tetap aja Algoritma nya gue yg desain, baru AI yg exekusi.",0,2025-10-15T11:36:57Z,2025-10-15T11:36:57Z,0.0
3UTMXKg47BM,Ugw8-XwXYLRQH9io4E54AaABAg,,@andreaswibowo8333,"Saya dulu belajar COBOL, dBase III+ , BASIC, saya mencari aplikasi untuk RT yang di jual  internet tapi tidak ada yang sesuai dengan keinginan saya, akhirnya dengan AI saya berhasil membuat Aplikasi untuk RT dengan Node.js dan React.js. Tebak berapa umur saya?",0,2025-10-15T11:14:09Z,2025-10-15T11:14:09Z,0.0
3UTMXKg47BM,UgyYZ26RSGD6SoqPI2l4AaABAg,,@Khorzyy,"saya walaupun sedang belajar tapi pakai ai untuk penjelasannya dan saya cari tahu sendiri di stackoverflow/github/docs ataupun youtube
contoh usecase:
saya mau bikin cuman api tapi saya masih belom bisa backend  nahsaya minta bantuan chatgpt tapi tidak saya copy paste tapi saya ketik sendiri, kalau error benerin sendiri gak dapet ya tanya aja copy codingan kita lalu paste di chatgpt ""kenapa error? jelaskan dulu baru beritahu error dimana jangan kasih saya codingannya""

nah gimana nih menurut bapak??",0,2025-10-15T11:12:04Z,2025-10-15T11:12:04Z,0.0
3UTMXKg47BM,UgxK9XL7-0aPWtViYDx4AaABAg,,@mohammadusmanasegaf7180,Salah satu penyesalan dihidupku :( . Dulu emang kurang yang peringatin karna masih baru juga LLM tapi harusnya lebih sadar bahwa itu bisa ngancurin skill dikit dikit.,0,2025-10-15T10:59:59Z,2025-10-15T10:59:59Z,0.0
3UTMXKg47BM,Ugz4RKe0PAR4pwqdHNR4AaABAg,,@bukiromst8836,WPUcourse dibangun teknologi web apa pak?,0,2025-10-15T09:13:37Z,2025-10-15T09:13:37Z,1.0
3UTMXKg47BM,Ugz4RKe0PAR4pwqdHNR4AaABAg.AOIGn5r5c9yAOIhKcy3vXq,Ugz4RKe0PAR4pwqdHNR4AaABAg,@sandhikagalihWPU,saat ini appnya pakai nextjs,1,2025-10-15T13:14:16Z,2025-10-15T13:14:16Z,
3UTMXKg47BM,UgxpB-mvrOJUNsKWFz54AaABAg,,@VyyZy,menyala pak,0,2025-10-15T08:10:22Z,2025-10-15T08:10:22Z,0.0
3UTMXKg47BM,UgxunYaBpZV-oxIvie14AaABAg,,@emul_god,"algoritma saya tumpul semenjak menggunakan ai, beda banget sama waktu main belajar ngodingnya, walaupun seperti mudah membuat ataupun mendapatkan aplikasi yang di butuhkan tapi merasa tidak punya kontrol penuh atas project yang dibuat. gatau ini bagus atau tidak untuk kedepannya, tapi seperti rasa percaya diri dengan hasil project lebih menurun",1,2025-10-15T07:45:31Z,2025-10-15T07:45:31Z,0.0
3UTMXKg47BM,UgyRUUEsTnIzqb9srcF4AaABAg,,@astu-z9v8f,"Jangan dengarin apa kata orang yang penting cuan... Pecuma lo jago coding tapi gak bisa menjual? Pertanyaannya udah berapa cuan yg udah lo dapat? Lah anak baru kemaren baru tau coding namun punya kreativitas tinggi dan tau cara menjual dan mengetahui kebutuhan pasar akhirnya dapat cuan jutaan dollar 😂😂 gimana gan mudah database, payment getaway dll udah tinggal click. Tapi bisa mendapatkan jutaan dollar. Lah lu yang koar-koar katanya paling jago coding. Cuma gitu"" Aja... Sekarang yg penting cuan 😅😅😅",0,2025-10-15T07:15:27Z,2025-10-15T07:15:27Z,0.0
3UTMXKg47BM,Ugz380QcUn4ynI0M9VF4AaABAg,,@grunt515,"Demi kecepatan timelinebak cahaya, AI diperas",0,2025-10-15T07:11:09Z,2025-10-15T07:11:09Z,0.0
3UTMXKg47BM,UgyDXrIh5kr8yaGUH1V4AaABAg,,@hamimman3680,saya pernah ngoding pake AI bukannya vibe coding malah jadi vibe error,0,2025-10-15T06:29:41Z,2025-10-15T06:29:41Z,0.0
3UTMXKg47BM,UgwW-rdjO6kkPJwHUyV4AaABAg,,@andrajefry4192,"Betul pak, Saya programmer Dari YT untuk Web App, sering gunakan AI sebagai pembantu untuk mecahkan masalah",0,2025-10-15T06:20:03Z,2025-10-15T06:20:03Z,0.0
3UTMXKg47BM,UgwMaKIpMbqxQXeeTkx4AaABAg,,@husnualzhan,"saya merasa vibe koding hanya works pada situasi tertentu seperti debugging , refactoring dan meminta penjelasan sebuah kode. tidak semua orang punya jaringan, uang dan kemauan untuk belajar ilmu baru karena terbatasnya waktu. ai adalah solusi untuk orang malas ngoding😂",0,2025-10-15T06:01:23Z,2025-10-15T06:01:23Z,0.0
3UTMXKg47BM,UgyR0Qtu5lWtgrFpd_J4AaABAg,,@rizkymuhammadreza9564,"product owner: story pointnya 1 ajalah, kan bisa pake vibe coding",0,2025-10-15T05:06:08Z,2025-10-15T05:06:08Z,0.0
3UTMXKg47BM,Ugw7wVZr7FXZ6k_QNPp4AaABAg,,@GameWaktuIstirahat,"Kalo menurut aku, AI itu partner belajar mau itu pemula maupun senior. karena senior pun tetep harus di tuntut untuk belajar. semenjak ada AI proses belajar bisa jadi lebih cepat. kita bisa jadi belajar hal baru lebih banyak. aku masih menemukan kenikmatan di proses belajarnya, rasa penasaran yang bikin ingin tau kenapa AI ngasih jawaban seperti itu, apa logika dasar yang dipakai. jadi buat yang vibe coding entah itu pemula atau senior, pastikan kalian tahu fungsi dari setiap baris code yang diberikan AI. jangan asal copas aja",0,2025-10-15T04:54:57Z,2025-10-15T04:55:45Z,1.0
3UTMXKg47BM,Ugw7wVZr7FXZ6k_QNPp4AaABAg.AOHoBVW-p7DAOIcCXW6RTY,Ugw7wVZr7FXZ6k_QNPp4AaABAg,@sandhikagalihWPU,mantap! nice share,0,2025-10-15T12:29:28Z,2025-10-15T12:29:28Z,
3UTMXKg47BM,UgxKA-ZL6oco0pbz8b54AaABAg,,@purwantoaiautomation,"Dunia coding udah evolve. Sekarang bukan soal gaya ngoding, tapi seberapa cepat lo bisa deliver hasil. Move on dikit, bro. Kalau nggak mau adaptasi, ya bakal kayak orang yang masih ngoding pakai assembly di 2025 😅",1,2025-10-15T04:37:05Z,2025-10-15T04:37:05Z,1.0
3UTMXKg47BM,UgxKA-ZL6oco0pbz8b54AaABAg.AOHm8dekhqmAOI3Xd-XuKi,UgxKA-ZL6oco0pbz8b54AaABAg,@astu-z9v8f,Yang jelas seberapa cuan... Percuma jago coding tapi gak ada cuan 😅😅😅 Ai justru membantu buat app dan buat SaaS...,0,2025-10-15T07:17:47Z,2025-10-15T07:17:47Z,
3UTMXKg47BM,UgzIDBKrOuR9VnVgLxV4AaABAg,,@blitzmui,😂😂😂 vibe koding akan tersesat apabila baru paham coding tanpa belajar dasarnya dulu,0,2025-10-15T04:27:09Z,2025-10-15T04:27:09Z,0.0
3UTMXKg47BM,UgxG2EKKo0KGOshYTPt4AaABAg,,@daisainer,"Pelatihan Koding dan KA untuk guru, disuruh generate koding pake AI tapi gak dijelasin kodingannya 😂",1,2025-10-15T04:14:22Z,2025-10-15T04:14:22Z,0.0
3UTMXKg47BM,Ugx5JuHt1L55to2oMiB4AaABAg,,@korandigital6378,Kalo pakai bootstrap termasuk vibe coding pak?,0,2025-10-15T03:48:14Z,2025-10-15T03:48:59Z,2.0
3UTMXKg47BM,Ugx5JuHt1L55to2oMiB4AaABAg.AOHgYt37u2aAOIhM0YkX2u,Ugx5JuHt1L55to2oMiB4AaABAg,@sandhikagalihWPU,tidak termasuk,0,2025-10-15T13:14:27Z,2025-10-15T13:14:27Z,
3UTMXKg47BM,Ugx5JuHt1L55to2oMiB4AaABAg.AOHgYt37u2aAOJwS1Z6ds-,Ugx5JuHt1L55to2oMiB4AaABAg,@korandigital6378,​@sandhikagalihWPUsiap pak,0,2025-10-16T00:45:35Z,2025-10-16T00:45:35Z,
3UTMXKg47BM,Ugzpfrhdy5bNT6vwa914AaABAg,,@rheizakurnia4471,Semenjak ada AI program saya yang complex bisa dengan mudah di fahami oleh orang yang baru memahami. Agak sedikit sakit sih wkwk,0,2025-10-15T00:59:50Z,2025-10-15T00:59:50Z,0.0
3UTMXKg47BM,Ugy_9S_B4Mh-1aCgsMZ4AaABAg,,@rukhanzakaria,"Sebenarnya ga cuma buat programmer. Buat penulis, designer, pelajar dan semuanya. AI ini menjadikan otak jadi males berfikir mendalam. Apa apa ntar tanya AI. Si AI tambah pinter kita tambah males 😂😂. Harus wise pegang alat satu itu..",0,2025-10-14T23:37:12Z,2025-10-14T23:37:12Z,0.0
3UTMXKg47BM,UgztNCO1yZLb5OwUrCR4AaABAg,,@hirohito7781,"Pernah dapat tugas dari sekolah tapi waktu itu saya belum ngerti ngoding, jadi ngandelin ai dan berakhir tidur jam 2 malam 😂😂",0,2025-10-14T23:29:05Z,2025-10-14T23:29:54Z,0.0
3UTMXKg47BM,UgxJ8ZPfKv4SLWCkQH14AaABAg,,@fachridatulotolomo6781,"11:32 : Saya seorang programmer yang baru comeback dari rehat karena kena gerd dan anxiety, kalau pengalaman saya saya tetap rutinin 3 bulan pertama belajar fundamental programming dan DSA setelah itu saya banyakin beli kursus berbasis studi kasus agar bisa belajar nerapin cara solve para tutor untuk saya implementasikan dan untuk saya penggunaan AI saya buat untuk belajar trik nya agar tau penggunaan prinsip dalam code seperti DRY, SOLID, dan lain² selain ebook yang saya beli dan itu bagi saya Alhamdulillah worth it",0,2025-10-14T23:22:57Z,2025-10-14T23:22:57Z,2.0
3UTMXKg47BM,UgxJ8ZPfKv4SLWCkQH14AaABAg.AOHDBvHh5JWAOHLyMlNz4A,UgxJ8ZPfKv4SLWCkQH14AaABAg,@aryokesuma4071,"Wah keren banget mas, perjalanan belajarnya niat dan terarah banget 👏
Salut juga bisa balik lagi setelah sempat rehat, mengumpulkan semangat untuk ngoding lagi itu memang nggak gampang ya mas 😄
Setuju banget soal AI, kalau dipakai buat belajar konsep kayak DRY & SOLID tuh bener-bener ngebantu ngeliat “cara mikir” di balik kode 🔥",0,2025-10-15T00:39:36Z,2025-10-15T00:39:36Z,
3UTMXKg47BM,UgxJ8ZPfKv4SLWCkQH14AaABAg.AOHDBvHh5JWAOHP4-xEYME,UgxJ8ZPfKv4SLWCkQH14AaABAg,@fachridatulotolomo6781,​@aryokesuma4071tetep semangat ngulik dan belajar coding dan debugging mas hehe,0,2025-10-15T01:06:44Z,2025-10-15T01:06:44Z,
3UTMXKg47BM,UgxGbNrGV7UHZT9wi1B4AaABAg,,@RestuAgilPurnomoAdi,Thumbnailnya keren pak 😅,3,2025-10-14T20:53:09Z,2025-10-14T20:53:09Z,0.0
3UTMXKg47BM,UgyKd4PzXaqTkXUVXLp4AaABAg,,@Phadilviq,"Masih kerasa ngoding jaman jaman sebelum ada ai, tabs stackoverflow pasti numpuk di browser🤣",0,2025-10-14T20:45:41Z,2025-10-14T20:45:41Z,0.0
3UTMXKg47BM,UgxATj-2mXwmo7OzU8p4AaABAg,,@arfani_asra,"Bener sih, saya ngerasain transisi dari ngoding yang manual ke vibe coding, dan saya cenderung agak ketergantungan dengan AI. Bismillah, lagi nyoba untuk perlahan2 lepas dari AI terutama dalam aspek coding.

Lagian, makin kesini saya ngerasa too much pake AI malah jadi kelihatan flawnya, karena AI nya sering ngaco wkwk",0,2025-10-14T20:44:43Z,2025-10-14T20:44:43Z,0.0
3UTMXKg47BM,Ugx4tdNIw7mi_v8zK7N4AaABAg,,@luthfind,sedang saya alami😢,0,2025-10-14T20:29:11Z,2025-10-14T20:29:11Z,0.0
3UTMXKg47BM,UgxB16Yp0SwR038RolN4AaABAg,,@artmosphereID,"gw punya ilmu fullstack tapi pengalaman profesional 6 tahun di Frontend. Gw ngerasa terbantu sama AI tuh untuk belajar nya sih. Contoh kemarin gw lagi bikin platform sendiri, pengetahuan backend gw ga begitu mantep, jadi bikin db nya pake supabase. Nah di supabase kan tetep main SQL, disini gw mainin AI nya, klo ada query SQL yang complex banget, gw biasanya minta tolong AI buat bikinin. Tapi, setelah SQL nya jadi, gw pelajarin tuh baris per baris, gak plek ketiplek copas. Nah disini gw jadi belajar bikin SQL complex yg efisien. Bayangin klo gak ada AI, gw yg cuman pengalaman di Frontend pasti lama banget belajar SQL2an ini",0,2025-10-14T19:03:33Z,2025-10-14T19:04:19Z,1.0
3UTMXKg47BM,UgxB16Yp0SwR038RolN4AaABAg.AOGkW3hZ5OBAOKaGEZTi7L,UgxB16Yp0SwR038RolN4AaABAg,@haixi_rtc,"Real, bahkan bisa disuruh buat ngasih solusi alternatif & jelasin kenapa harus ini kenapa harus itu",0,2025-10-16T06:50:59Z,2025-10-16T06:50:59Z,
3UTMXKg47BM,Ugzev3O9Wtt1zsnsplN4AaABAg,,@dewabrata83,"Dulu orang bikin bahasa instruksi ke komputer menggunakan assembler, kemudian karena terlalu rumit kebahasa sedikit lebih manusiawi ke bahasa c, karena masih merepotkan muncul lagi bahasa jembatan seperti perl, PHP atau JNI yang dipakai Java, jadi kalau sekarang muncul bahasa instruksi yang paling alamiah , langsung nyuruh, wkwkwkkw jadi secara teori manusia telah mencapai tahapan membuat bahasa yang dulu diinginkan sebetulnya, yaitu bahasa yang dipahami bagi orang awam untuk melakukan instruksi ke komputer, bisa jadi masa depan orang memang cuma mampu menggunakan bahasa vibe coding, seperti saat ini kita banyak programmer yang ga paham bagaimana assembler bekerja, apakah manusia makin bodoh , antara iya dan tidak, manusia semakin kreatif membuat produk2 yang dahulu ga semua orang bisa membuat, mungkin saat ini belum tapi perlu diingat teknologi ini baru ada beberapa tahun saja berkembang, 5 tahun kemudian tidak ada yg pernah menebak kemajuan teknologi selanjutnya",0,2025-10-14T17:10:54Z,2025-10-14T17:10:54Z,0.0
3UTMXKg47BM,UgxfNiNOH3Dj6s3JYUB4AaABAg,,@InginjadiProgammerHandal,"mantap sekali pak saya setuju banget, aku pernah coba full vibe coding projectnya jadi tapi rasa kepuasan terhadap diri sendiri itu tidak ada walaupun projectnya jadi, beda bangetkalo sambil ngelihat dokumentasi pas bisa nge solve sendiri tuh ada rasa puas tersendiri",2,2025-10-14T16:33:01Z,2025-10-14T16:33:01Z,0.0
3UTMXKg47BM,UgzCXLNF-XlcblwIbsN4AaABAg,,@RafflesiaInternetAccess,Pak ada course python kah ?,0,2025-10-14T16:11:57Z,2025-10-14T16:11:57Z,0.0
3UTMXKg47BM,UgzIpxj7lpR99yMrTCx4AaABAg,,@irvanhardyanto7038,"dulu sebelom ada chat gpt, stack overflow adalah k o e n t j i",0,2025-10-14T16:09:30Z,2025-10-14T16:09:30Z,0.0
3UTMXKg47BM,UgzPmyPMq0NOSeb2q754AaABAg,,@MikaelDewabrata,"Bagus kontennya Pak, dan bikin heboh",0,2025-10-14T15:29:57Z,2025-10-14T15:29:57Z,0.0
3UTMXKg47BM,UgzQ4PQQk0Jw10leEqd4AaABAg,,@tangan5663,"Saya pernah men challenge diri sendiri untuk membuat suatu mod dari javascript. Awal awalnya gagal berkali kali, berpikir, dan kebingungan. Saat itu saya bener bener tidak mengerti logic bahkan syntax javascript, apalagi debugging, setelah belajar logic dasar javascript dan comot code orang lain, baca dokumentasi. Niscaya saya bisa coding, jadi inspirasi teman teman saya.

Pengalaman ini tak akan pernah bisa di dapat kalo vibe coding. Selain itu ini bisa buat vulnerable Atau sekedar logic error, karena pada dasarnya bukan orangnya yang coding tapi ai. Akan makan waktu lebih banyak untuk debugging. Sekarang saya sudah pakai LLM untuk auto complete atau sekedar refactor.",0,2025-10-14T15:13:42Z,2025-10-14T15:13:42Z,0.0
3UTMXKg47BM,UgxN5KVHaYnA6qtZKid4AaABAg,,@panggilmeiam,"Akhirnya dibuatin videonya, dengan ini bisa jadi dalil. Biar saya lebih mudah ngasih taunya...",5,2025-10-14T14:54:27Z,2025-10-14T14:54:27Z,0.0
3UTMXKg47BM,Ugy52DE1Q5NpHiB646J4AaABAg,,@rahulmarcelino,"Terima kasih pak dapat insight yang sangat deep, membuat pkiran lebih trbuka terhadap ai ini",2,2025-10-14T14:30:56Z,2025-10-14T14:30:56Z,0.0
3UTMXKg47BM,UgxLUqgA0WaDa58dIDZ4AaABAg,,@robykornela,"Ngobrolin soal VIBE CODING, Tergantung sudut pandang kita soal tools dalam hal kali ini adalah AI. Dalam 1 sisi memang di benarkan bahkan di haruskan untuk memahami fundamental algoritma dan bahasa pemrograman itu sendiri. Namun di 1 sisi lain dalam kehidupan nyata kita di kejar deadline dan kebutuhan hidup (uang). So bagaimana prinsip kebijakan hidup berperan disini, mau nunggu (analisa) setiap baris error dalam hal ini adalah bercakap dengan AI atau berdebat dengan anak istri? Karena Hasil akhir lah yang menjadi penentu. 😅
Dengan kondisi demikian, jika kalian udah terjun ke dunia IT (Developer) pentingnya adalah memahami konsep yang di inginkan dituangkan ke dalam bait kode dan di visualkan kedalam hasil. 😅",0,2025-10-14T13:47:58Z,2025-10-14T13:47:58Z,3.0
3UTMXKg47BM,UgxLUqgA0WaDa58dIDZ4AaABAg.AOGBOdTz2ZvAOGFf7pShFs,UgxLUqgA0WaDa58dIDZ4AaABAg,@sandhikagalihWPU,"yap balik lagi ke pribadi masing2. kalo urusannya sudah profesional, tanggung jawab dan konsekuensinya berbeda, silahkan pertimbangkan baik buruknya.

yang saya fokuskan di video ini adalah untuk mahasiswa dan mereka yang baru belajar coding

nice share, terima kasih",0,2025-10-14T14:25:19Z,2025-10-14T14:25:19Z,
3UTMXKg47BM,UgxLUqgA0WaDa58dIDZ4AaABAg.AOGBOdTz2ZvAOIZUcC79xF,UgxLUqgA0WaDa58dIDZ4AaABAg,@robykornela,@sandhikagalihWPU tanpa mengurangi rasa hormat pak & tanpa bermaksud menyalahi isi konten. Saya hanya berpendapat dari kacamata saya 🙌,0,2025-10-15T11:56:59Z,2025-10-15T11:56:59Z,
3UTMXKg47BM,UgxLUqgA0WaDa58dIDZ4AaABAg.AOGBOdTz2ZvAOIbyq2y83t,UgxLUqgA0WaDa58dIDZ4AaABAg,@sandhikagalihWPU,"@robykornela  justru tidak menyalahi, saya sependapat kok dengan kamu ☺👍

pemula dan mahasiswa kemungkinan besar belum punya tanggung jawab dan konsekuensi yang sama seperti seorang profesional",0,2025-10-15T12:27:28Z,2025-10-15T12:27:28Z,
3UTMXKg47BM,UgwtbGvetUHa9fnAXh54AaABAg,,@aufarijaal,meng analogikan Anime dan Gym sekaligus adalah hal yang mantap pak wkwk,2,2025-10-14T13:37:52Z,2025-10-14T13:37:52Z,1.0
3UTMXKg47BM,UgwtbGvetUHa9fnAXh54AaABAg.AOGAEcRI6x3AOGDmfcOagg,UgwtbGvetUHa9fnAXh54AaABAg,@sandhikagalihWPU,terima kasih ☺️🙏,0,2025-10-14T14:08:52Z,2025-10-14T14:08:52Z,
3UTMXKg47BM,Ugz1-2Wq8qYDTUGG5j14AaABAg,,@ldqbaz,"Kalau saya gimana pak, dulu saya cuma bisa mimpi belajar coding pak. Saya kuliah di teknik sipil, kerja di pemerintahan, dan rasanya pintu dunia programming sudah tertutup. Tapi sejak kenal AI pak, saya seperti dibangunkan kembali. Tanpa latar belakang IT, saya bisa bikin script automasi yang bikin kerjaan saya 10x lebih efisien dari bikin surat, pengarsipan, template, laporan, pengingat rapat, sampai pindah data antar spreadsheet, form, dan  docs. Semua bisa otomatis. Bahkan rumus soreadsheet yang dulu cuma sederhana, sekarang bisa saya desain dengan logika kompleks dan fallback yang detail.
Yang paling bikin takjub, tugas survei pendataan yang biasanya makan waktu buat input 1 1, sekarang tinggal saya ubah ke CSV dan masukin ke aplikasi web pakai automasi. Teman-teman sampai heran lihat layar saya gerak sendiri. Sampe sampe punya pikiran jelek sama programmer dinkominfo klo kerjaan gini tuh bisa banget kok sinkronisasi, tapi kenapa harus manual dan pindah pindah web! terus lagi tugas bikin laporan, lah yang punya web sono kok ga dibuatin generate laporan, sampe saya inject sendiri buat scriptnya. Semua bisa jalan maksimal itu berkat vibe coding. Tapi saya sadar, saya nggak mau cuma jadi operator AI. Saya tetap belajar pak supaya bisa baca dan pahami kode, bukan cuma run dan maki-maki AI kalau error.
Cita-cita saya masih panjang. Saya ingin pengalaman saya ini bisa jadi celah solusi universal bahwa teknologi bisa jadi jembatan, bukan penghalang. Terima kasih Pak WPU, sudah berani angkat topik ini",0,2025-10-14T13:31:26Z,2025-10-14T13:31:26Z,0.0
3UTMXKg47BM,UgwJ1oVr1GqSEIUwt6N4AaABAg,,@isenksaja5333,"vibe coding itu pada dasar pindahin profesi programmer/developer jadi product manager, jadi sama aja saat kamu jadi manager, seharusnya ga perlu audit sendiri semua code anak buah kamu, makanya banyak programmer merasa jadi oon/dump sejak pakai ai, karena ga sadar pindah profesi, management ada ilmunya sendiri, enaknya ai kita ga perlu pikirin perasaan dia, kalo manusia ya mungkin lo jadi programmer biar ga banyak urusan dengan perasaan orang😅",0,2025-10-14T13:25:30Z,2025-10-14T13:25:30Z,0.0
3UTMXKg47BM,UgzTigdvnUzk9k--gDZ4AaABAg,,@HendraSusanto,"Kalau analogi gua sih dengan kalkulator.

Vibe coding itu ibarat orang gak pernah belajar matematika, terus mencet di kalkulator 9 x 8 terus dikasih hasilnya 72 (tapi di case AI terkadang kalau lagi halu hasilnya bisa 71 atau 73 atau lainnya).

Terus mereka merasa keren karena tidak perlu tahu 9 x 8 itu gimana alurnya sehingga hasilnya 72. Dari mana mereka tahu 72 itu  jawaban yang benar? Ya cuma sejauh mana mereka yakin jawaban AI itu benar.

Sedangkan bagi orang yang udah tahu matematika dasar, ngeliat hasil AI bahwa 9 x 8 = 72 itu mereka tetap nge-review/cross check lagi, ""oh benar 9 x 8 = 72"", jadi kalau AI nya lagi halu ngasih jawaban 71 atau 73, mereka akan ngeh.

Vibe coding ya sama. Tanpa ngerti code yang ditulis AI, lu mungkin wow sama hasil AI (apalagi frontend yang kayaknya lebih reproducable dan lebih banyak resource di internet yang udah ditelan AI). Tapi gimana lu tau codenya itu benar? Dan saat hasil frontend AI itu lagi itu lagi (karena emang akan sama at some point) kemudian lu harus ngedit supaya beda dengan orang lain, pilihannya adalah:

1. Lu gak ngerti coding sama sekali, jadi lu cuma prompt suruh AI ngubah -> makin lama dan makin banyak context, AI makin bego, plus cost akan makin gede
2. Lu ngerti coding, jadi lu tau mana code AI yang benar dan yang ngaco, dan tinggal ngedit hasil code AI seperlunya. Atau lu prompt spesifik yang lu perluin terus ntar AI ngasih tau ngubahnya di mana.

Intinya, jadilah orang yang ngerti matematika dasar LALU pake kalkulator untuk memudahkan.",0,2025-10-14T12:51:59Z,2025-10-14T12:53:19Z,1.0
3UTMXKg47BM,UgzTigdvnUzk9k--gDZ4AaABAg.AOG4zabltTIAOGDvK54Q6X,UgzTigdvnUzk9k--gDZ4AaABAg,@sandhikagalihWPU,"yap, analogi yang mantap!",0,2025-10-14T14:10:03Z,2025-10-14T14:10:03Z,
3UTMXKg47BM,UgwYtNAjqhYsxdhEtTN4AaABAg,,@rofjanar,"menurutku fine fine saja, sangat mempermudah sekali. asal jangan ngaku-ngaku. jujur saja kalau hasil AI. Buat orang yang bukan profesional di industri tidak masalah, kalau pengen fokus ke industri baru perlu memperdalam keilmuan dan skill kodingnya.",0,2025-10-14T11:56:26Z,2025-10-14T11:56:26Z,2.0
3UTMXKg47BM,UgwYtNAjqhYsxdhEtTN4AaABAg.AOFzcdvMeVkAOGFIpfaNT7,UgwYtNAjqhYsxdhEtTN4AaABAg,@sandhikagalihWPU,"jujur dan paham dengan hasilnya itu 2 hal yang berbeda. kalo jujur pake AI tapi ga paham dengan hasilnya, tetep aja gak fine kalo menurut saya, karena tidak bisa mempertanggungjawabkan",0,2025-10-14T14:22:08Z,2025-10-14T14:22:08Z,
3UTMXKg47BM,UgwYtNAjqhYsxdhEtTN4AaABAg.AOFzcdvMeVkAP48U8GTxw4,UgwYtNAjqhYsxdhEtTN4AaABAg,@rofjanar,"​@sandhikagalihWPU apa yang dipertanggungjawabkan pak? Kan bukan professional. Selama yang pakai oke oke saja dan tidak merugikan orang lain tidak masalah. Semua tergantung studi kasusnya. Implementasinya buat apa dulu. Saya sudah tekankan, jika memang untuk profesional apalagi arahnya ke komersial ya wajib perlu faham koding . Kalau buat project kecil mandiri dan perlunya hasil langsung okeoke saja menurut saya. Pertanggungjawaban di diri masing2.",0,2025-11-03T18:03:01Z,2025-11-03T18:03:01Z,
3UTMXKg47BM,UgzHoUMnWAec92ieikF4AaABAg,,@haniframadhan1484,"saya make ai paling buat bantu buat unit test aja, inti dari code nya ya saya buat sendiri 😅",0,2025-10-14T11:54:35Z,2025-10-14T11:54:35Z,0.0
